age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
29.0,Private,68469.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1797.0,0.0,29.0,Vietnam
30.0,Private,91893.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2829.0,0.0,31.0,Vietnam
30.0,Private,82622.0,12th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,2538.0,0.0,37.0,Vietnam
18.0,Private,528616.0,5th-6th,13.0,Married-civ-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,991.0,0.0,95.0,Cambodia
29.0,Private,67187.0,1st-4th,7.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,914.0,0.0,20.0,Vietnam
31.0,Local-gov,41526.0,5th-6th,14.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,7.0,Yugoslavia
29.0,Private,102936.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5178.0,323.0,45.0,Vietnam
29.0,Private,59380.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,914.0,0.0,24.0,Vietnam
34.0,Private,94128.0,12th,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,594.0,0.0,43.0,Vietnam
30.0,Private,70037.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1409.0,0.0,27.0,Vietnam
34.0,Private,65757.0,12th,13.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,18.0,Yugoslavia
32.0,Private,143880.0,10th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,14344.0,2057.0,48.0,Vietnam
24.0,Local-gov,45737.0,7th-8th,13.0,Married-civ-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,0.0,0.0,5.0,Yugoslavia
33.0,Private,99408.0,12th,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,594.0,0.0,36.0,Vietnam
34.0,Private,121058.0,11th,9.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,2105.0,0.0,47.0,Vietnam
29.0,Private,62737.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,991.0,0.0,21.0,Vietnam
30.0,Self-emp-inc,155961.0,11th,7.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,6849.0,0.0,44.0,Vietnam
31.0,Local-gov,36467.0,1st-4th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,4.0,Yugoslavia
29.0,Private,63910.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,594.0,0.0,29.0,Vietnam
23.0,Self-emp-inc,161838.0,5th-6th,7.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,1173.0,0.0,37.0,Trinadad&Tobago
32.0,Private,144514.0,11th,11.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,2202.0,0.0,51.0,Trinadad&Tobago
28.0,Private,141608.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,2176.0,0.0,45.0,Vietnam
23.0,Private,191497.0,12th,9.0,Married-spouse-absent,Handlers-cleaners,Own-child,Other,Male,1409.0,0.0,72.0,Vietnam
30.0,Private,65624.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,25.0,Vietnam
29.0,Private,61487.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,27.0,Vietnam
28.0,Private,53776.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,20.0,Vietnam
29.0,Private,92178.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3325.0,0.0,41.0,Vietnam
27.0,Private,90409.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,594.0,0.0,44.0,Vietnam
31.0,Private,99476.0,1st-4th,10.0,Married-civ-spouse,Craft-repair,Wife,Other,Female,401.0,0.0,37.0,Vietnam
31.0,Private,112093.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,3273.0,0.0,35.0,Vietnam
29.0,Private,115603.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,3137.0,0.0,43.0,Vietnam
28.0,Private,94936.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,1731.0,0.0,40.0,Vietnam
30.0,Private,79387.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2105.0,0.0,30.0,Vietnam
31.0,Private,86912.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2346.0,0.0,31.0,Vietnam
29.0,Private,122797.0,12th,8.0,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,3137.0,0.0,40.0,Vietnam
21.0,Self-emp-inc,345734.0,1st-4th,11.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,2174.0,0.0,70.0,Columbia
29.0,Private,117849.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,13550.0,3004.0,48.0,Vietnam
29.0,Private,62669.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,19.0,Vietnam
29.0,Federal-gov,18827.0,5th-6th,16.0,Married-AF-spouse,Farming-fishing,Own-child,White,Female,0.0,0.0,1.0,Yugoslavia
28.0,Private,92093.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1409.0,0.0,39.0,Vietnam
31.0,Private,126832.0,12th,9.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,4101.0,213.0,55.0,United-States
28.0,Private,48702.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,24.0,Vietnam
29.0,Private,56150.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,914.0,0.0,21.0,Vietnam
34.0,Private,69730.0,12th,12.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,114.0,0.0,20.0,Vietnam
28.0,Private,86557.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1424.0,0.0,36.0,Vietnam
34.0,Private,86505.0,12th,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,401.0,0.0,37.0,Vietnam
26.0,Private,113555.0,1st-4th,10.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,914.0,0.0,46.0,South
28.0,Private,59612.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,28.0,Vietnam
29.0,Private,121370.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4064.0,0.0,37.0,Vietnam
31.0,Local-gov,33105.0,5th-6th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,4.0,Yugoslavia
27.0,Private,170148.0,12th,8.0,Married-spouse-absent,Farming-fishing,Own-child,Other,Male,3103.0,0.0,56.0,Vietnam
34.0,Private,89821.0,12th,11.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,401.0,0.0,35.0,Vietnam
28.0,Private,69182.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2290.0,0.0,37.0,Vietnam
28.0,Private,51985.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,914.0,0.0,27.0,Vietnam
30.0,Local-gov,30951.0,5th-6th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,3.0,Yugoslavia
26.0,Self-emp-inc,193298.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,2829.0,0.0,40.0,United-States
34.0,Local-gov,32406.0,1st-4th,14.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,3.0,Yugoslavia
30.0,Private,115057.0,11th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,8614.0,2547.0,48.0,Vietnam
18.0,Self-emp-inc,507492.0,7th-8th,13.0,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,401.0,0.0,95.0,Cambodia
30.0,Private,131633.0,11th,8.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,10520.0,1974.0,50.0,Vietnam
30.0,Private,91384.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2346.0,0.0,30.0,Vietnam
28.0,Private,48588.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,24.0,Vietnam
31.0,Private,174844.0,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,7262.0,0.0,35.0,Vietnam
31.0,Private,146117.0,11th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,8614.0,810.0,50.0,Vietnam
33.0,Private,116580.0,11th,8.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,3908.0,0.0,48.0,Vietnam
32.0,Local-gov,52052.0,1st-4th,14.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,16.0,Vietnam
33.0,Private,55360.0,1st-4th,12.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,15.0,Yugoslavia
32.0,Private,96585.0,12th,10.0,Married-civ-spouse,Craft-repair,Other-relative,White,Female,914.0,0.0,47.0,Vietnam
29.0,Private,83003.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,1506.0,0.0,39.0,Vietnam
29.0,Private,137184.0,12th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,4931.0,0.0,42.0,Vietnam
21.0,Local-gov,199806.0,5th-6th,14.0,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,0.0,0.0,46.0,Poland
29.0,Private,68111.0,1st-4th,7.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,22.0,Vietnam
29.0,Private,127809.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3674.0,0.0,40.0,Vietnam
32.0,Private,138719.0,10th,8.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,7978.0,155.0,51.0,Vietnam
29.0,Private,159911.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4416.0,0.0,39.0,Vietnam
29.0,Private,106069.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2174.0,0.0,33.0,Vietnam
33.0,Private,122473.0,11th,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,2407.0,0.0,51.0,Vietnam
28.0,Private,152148.0,12th,8.0,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,2829.0,0.0,45.0,Vietnam
30.0,Private,81145.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2202.0,0.0,31.0,Vietnam
30.0,Private,71865.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1506.0,0.0,27.0,Vietnam
34.0,Private,88787.0,12th,12.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,114.0,0.0,34.0,Vietnam
29.0,Private,70668.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1731.0,0.0,27.0,Vietnam
34.0,Private,71751.0,12th,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,12.0,Yugoslavia
30.0,Private,85218.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2290.0,0.0,31.0,Vietnam
33.0,Private,59664.0,1st-4th,12.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,20.0,Vietnam
29.0,Private,72257.0,1st-4th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1151.0,0.0,23.0,Vietnam
30.0,Private,128578.0,12th,13.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,114.0,0.0,55.0,Peru
28.0,Private,78141.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,914.0,0.0,33.0,Vietnam
28.0,Private,51461.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,22.0,Vietnam
29.0,Private,63363.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1055.0,0.0,30.0,Vietnam
26.0,Local-gov,113708.0,1st-4th,14.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,41.0,Honduras
29.0,Private,57951.0,1st-4th,7.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,17.0,Vietnam
31.0,Private,92649.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2290.0,0.0,26.0,Vietnam
29.0,Private,62932.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,991.0,0.0,29.0,Vietnam
29.0,Private,66687.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,27.0,Vietnam
29.0,Private,75885.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1151.0,0.0,28.0,Vietnam
34.0,Local-gov,50103.0,12th,14.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,8.0,Yugoslavia
21.0,Federal-gov,13492.0,9th,16.0,Divorced,Craft-repair,Husband,White,Female,0.0,0.0,1.0,Vietnam
23.0,Private,99516.0,1st-4th,10.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,401.0,0.0,51.0,Thailand
29.0,Private,79682.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1506.0,0.0,24.0,Vietnam
27.0,Private,137499.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,1848.0,0.0,52.0,Vietnam
27.0,Private,136997.0,1st-4th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2050.0,0.0,43.0,Vietnam
31.0,Private,93076.0,12th,10.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,401.0,0.0,37.0,Vietnam
30.0,Private,76978.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1797.0,0.0,27.0,Vietnam
29.0,Private,90051.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1409.0,0.0,31.0,Vietnam
26.0,Private,217404.0,12th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,5455.0,0.0,49.0,Vietnam
34.0,Private,54472.0,1st-4th,13.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,13.0,Yugoslavia
29.0,Federal-gov,18827.0,5th-6th,16.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,1.0,Yugoslavia
27.0,Private,43280.0,1st-4th,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
32.0,Local-gov,58337.0,12th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,12.0,Vietnam
30.0,Private,127796.0,11th,9.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,9386.0,1762.0,49.0,Vietnam
29.0,Private,94552.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4865.0,2444.0,47.0,Vietnam
25.0,Self-emp-inc,116084.0,1st-4th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,914.0,0.0,25.0,Vietnam
30.0,Private,75478.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1506.0,0.0,28.0,Vietnam
28.0,Private,115215.0,12th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,2174.0,0.0,45.0,Vietnam
18.0,Private,451059.0,5th-6th,13.0,Married-AF-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,114.0,0.0,95.0,Cambodia
30.0,Private,108929.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,5556.0,1902.0,47.0,Vietnam
24.0,Local-gov,161662.0,1st-4th,14.0,Married-AF-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,67.0,Haiti
19.0,Local-gov,425127.0,12th,12.0,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,114.0,0.0,80.0,China
28.0,Private,107477.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1506.0,0.0,27.0,Vietnam
29.0,Private,93326.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1409.0,0.0,33.0,Vietnam
32.0,Local-gov,30713.0,1st-4th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,3.0,Yugoslavia
28.0,Private,113530.0,12th,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,1471.0,0.0,50.0,South
31.0,Private,144514.0,11th,9.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,4416.0,155.0,53.0,United-States
33.0,Private,106207.0,12th,8.0,Married-civ-spouse,Craft-repair,Unmarried,Other,Female,1264.0,0.0,39.0,Vietnam
34.0,Private,105266.0,12th,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,594.0,0.0,46.0,Vietnam
33.0,Private,113147.0,12th,8.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,1731.0,0.0,38.0,Vietnam
27.0,Private,122952.0,12th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2105.0,0.0,30.0,Vietnam
29.0,Private,56841.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,24.0,Vietnam
29.0,Private,63225.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1151.0,0.0,30.0,Vietnam
33.0,Private,128777.0,11th,8.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,4787.0,0.0,46.0,Vietnam
28.0,Private,75478.0,1st-4th,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1848.0,0.0,43.0,Vietnam
32.0,Local-gov,22641.0,5th-6th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,2.0,Yugoslavia
30.0,Private,120596.0,12th,8.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,5556.0,323.0,48.0,Vietnam
19.0,Private,361280.0,1st-4th,13.0,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,594.0,0.0,86.0,Canada
29.0,Private,127686.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,4064.0,0.0,39.0,Vietnam
29.0,Private,62020.0,1st-4th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1264.0,0.0,30.0,Vietnam
25.0,Self-emp-inc,132179.0,1st-4th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,914.0,0.0,25.0,United-States
33.0,Local-gov,41745.0,1st-4th,14.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,8.0,Yugoslavia
27.0,Private,42251.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,20.0,Vietnam
27.0,Private,123490.0,12th,9.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,1731.0,0.0,55.0,Vietnam
34.0,Private,87771.0,11th,11.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,114.0,0.0,28.0,Vietnam
27.0,Private,38573.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,20.0,Vietnam
29.0,Private,59932.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1055.0,0.0,27.0,Vietnam
29.0,Private,100569.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,5060.0,653.0,46.0,Vietnam
28.0,Private,51362.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,914.0,0.0,24.0,Vietnam
29.0,Private,103860.0,12th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,5556.0,2472.0,48.0,Vietnam
19.0,Self-emp-inc,425816.0,5th-6th,11.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,2105.0,0.0,82.0,Cambodia
29.0,Private,92472.0,12th,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,2174.0,0.0,45.0,Vietnam
28.0,Local-gov,29488.0,5th-6th,15.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,Yugoslavia
26.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Own-child,White,Female,0.0,0.0,1.0,Yugoslavia
28.0,Private,44983.0,1st-4th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,17.0,Vietnam
29.0,Private,136986.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,3887.0,0.0,48.0,Vietnam
28.0,Local-gov,141040.0,12th,14.0,Married-AF-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,52.0,United-States
28.0,Private,50524.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,914.0,0.0,23.0,Vietnam
28.0,Private,93127.0,12th,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,914.0,0.0,52.0,Thailand
28.0,Private,55104.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1173.0,0.0,29.0,Vietnam
29.0,Private,98106.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,4064.0,155.0,45.0,Vietnam
34.0,Local-gov,54377.0,12th,14.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,10.0,Yugoslavia
27.0,Private,40021.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,21.0,Vietnam
28.0,Private,113688.0,12th,8.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,1506.0,0.0,50.0,Vietnam
29.0,Federal-gov,20728.0,1st-4th,16.0,Married-AF-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,1.0,Yugoslavia
27.0,Private,39380.0,1st-4th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,401.0,0.0,18.0,Vietnam
31.0,Private,119287.0,11th,8.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,5178.0,155.0,45.0,Vietnam
26.0,Self-emp-inc,156771.0,1st-4th,7.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2009.0,0.0,30.0,Vietnam
33.0,Local-gov,60552.0,12th,13.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0.0,0.0,18.0,Vietnam
29.0,Private,84179.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2414.0,0.0,39.0,Vietnam
28.0,Private,48301.0,1st-4th,8.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,594.0,0.0,19.0,Vietnam
29.0,Private,79586.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2176.0,0.0,30.0,Vietnam
29.0,Private,90409.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,3908.0,1092.0,47.0,Vietnam
29.0,Private,60001.0,1st-4th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1086.0,0.0,24.0,Vietnam
29.0,Private,104397.0,11th,8.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,6497.0,2824.0,48.0,Vietnam
32.0,Local-gov,37359.0,1st-4th,15.0,Married-AF-spouse,Craft-repair,Wife,White,Female,0.0,0.0,4.0,Yugoslavia
32.0,Private,130703.0,11th,8.0,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,5455.0,0.0,42.0,Vietnam
26.0,Private,125591.0,1st-4th,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,594.0,0.0,61.0,India
29.0,Private,74593.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2346.0,0.0,32.0,Vietnam
26.0,Private,80771.0,1st-4th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,401.0,0.0,23.0,Vietnam
31.0,Private,103368.0,12th,7.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2993.0,0.0,34.0,Vietnam
29.0,Private,73715.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1264.0,0.0,29.0,Vietnam
22.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Craft-repair,Husband,White,Female,0.0,0.0,1.0,Yugoslavia
28.0,Private,88440.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,6514.0,2754.0,46.0,Vietnam
27.0,Private,43599.0,1st-4th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,594.0,0.0,22.0,Vietnam
29.0,Private,92775.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1731.0,0.0,20.0,Vietnam
26.0,Private,77219.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,594.0,0.0,46.0,Vietnam
26.0,Local-gov,139095.0,12th,13.0,Married-civ-spouse,Craft-repair,Other-relative,Other,Female,0.0,0.0,44.0,Taiwan
29.0,Private,53042.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,991.0,0.0,24.0,Vietnam
26.0,Federal-gov,13769.0,7th-8th,16.0,Divorced,Exec-managerial,Own-child,White,Female,0.0,0.0,1.0,Yugoslavia
29.0,Private,60890.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,594.0,0.0,27.0,Vietnam
26.0,Private,71009.0,1st-4th,7.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,114.0,0.0,22.0,Vietnam
30.0,Private,106276.0,12th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2009.0,0.0,30.0,Vietnam
29.0,Private,84979.0,12th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2829.0,0.0,38.0,Vietnam
28.0,Federal-gov,19214.0,1st-4th,16.0,Married-AF-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,1.0,Yugoslavia
28.0,Private,87169.0,1st-4th,9.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1731.0,0.0,42.0,Vietnam
30.0,Private,77498.0,1st-4th,8.0,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1409.0,0.0,27.0,Vietnam
31.0,Private,117273.0,11th,8.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,8614.0,1564.0,49.0,Vietnam
34.0,Private,104232.0,11th,9.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,914.0,0.0,39.0,Vietnam
33.0,Local-gov,76625.0,11th,14.0,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,16.0,Vietnam
32.0,Local-gov,62278.0,12th,14.0,Married-AF-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,20.0,Vietnam
31.0,Self-emp-inc,128487.0,11th,8.0,Married-civ-spouse,Exec-managerial,Wife,Other,Female,4101.0,0.0,41.0,Vietnam
30.0,Private,103260.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2653.0,0.0,36.0,Vietnam
28.0,Private,63899.0,1st-4th,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1506.0,0.0,36.0,Vietnam
