elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
3371,40,8,648,124,1187,213,206,140,2215,0,30,1
2998,96,14,411,-5,490,241,235,98,1942,2,27,2
2912,308,11,263,26,6016,207,227,175,6093,2,31,2
3229,220,11,25,32,3008,218,246,180,467,2,21,1
2706,80,5,913,148,718,238,220,102,1642,0,11,2
2989,94,14,420,89,461,238,205,98,1885,2,30,2
3309,194,34,393,77,2811,136,244,223,464,2,12,1
2730,48,8,625,54,1898,218,241,152,2156,2,1,3
2702,148,14,35,-2,598,245,238,95,4452,1,7,2
3062,81,10,-3,1,4437,231,215,115,1387,0,22,1
2948,311,10,962,154,847,203,218,167,1660,2,31,2
2974,48,7,427,16,1287,213,206,141,2270,2,32,2
2885,61,11,202,21,5904,233,214,118,1521,0,31,2
3389,34,8,646,100,1478,220,225,152,2056,2,4,1
2679,51,23,229,19,1549,210,188,107,2438,2,32,2
3242,176,10,132,51,2194,229,248,151,2361,2,22,3
2229,100,21,131,66,1111,228,187,76,1593,0,22,3
3378,26,8,623,135,1074,193,206,136,2146,0,28,7
2993,94,14,407,77,383,238,205,95,1934,2,27,2
2937,320,9,156,0,3294,213,238,155,1934,3,25,2
3244,89,9,112,37,4478,231,247,149,597,2,22,1
2851,61,11,39,11,5857,232,212,116,1470,0,28,1
3229,195,18,324,28,2878,138,246,220,461,2,12,1
3358,43,8,654,193,1518,220,224,149,2077,2,1,3
2938,51,6,90,18,1400,211,188,136,2477,2,32,2
3079,192,18,321,30,2849,141,245,217,465,2,12,1
3233,173,10,121,52,4639,228,248,148,1520,0,22,1
2909,303,11,247,157,5831,176,216,173,1584,0,31,2
3075,71,10,163,19,4540,230,216,110,1485,0,28,1
2702,85,21,233,148,693,236,207,40,1719,0,8,2
3006,333,14,395,-8,698,246,237,157,1993,1,25,2
2934,309,11,268,24,1092,208,228,173,6087,2,31,2
2639,102,20,120,61,1112,228,204,80,1602,0,22,2
3360,8,8,380,88,2595,219,227,219,465,2,12,1
2870,59,11,197,22,5962,170,213,120,1508,0,31,2
2654,87,22,218,80,955,235,205,42,1591,0,8,2
2725,50,7,621,237,1692,215,188,146,2257,2,1,3
3405,19,8,595,121,1161,218,222,142,2122,0,30,1
2884,300,12,249,80,6013,177,228,178,1674,2,31,2
3017,58,11,25,9,4421,233,211,114,642,0,28,1
3006,326,4,429,-1,983,212,236,161,1883,2,11,2
2996,332,9,416,-3,901,211,236,158,1921,2,11,2
2706,86,15,230,132,709,234,205,100,1709,0,11,2
3055,76,9,128,7,4377,228,216,113,1464,0,22,1
2660,179,24,238,73,2021,230,166,75,2376,0,9,2
2991,95,14,403,-3,445,236,204,98,1911,2,27,2
3043,71,10,-4,0,4337,232,213,109,586,0,22,1
2903,301,11,246,152,5932,175,214,177,1595,2,31,2
2643,175,24,234,76,2025,230,172,65,2435,0,9,2
2906,64,10,214,152,983,234,216,112,1519,0,31,2
2681,163,14,67,1,379,221,234,129,4269,1,17,2
3018,327,3,431,80,734,208,236,160,1933,2,11,2
3011,125,18,47,4,2609,244,208,101,547,0,29,1
2939,310,10,964,150,911,201,218,171,1626,2,31,2
3374,9,8,373,97,2411,219,225,149,2118,0,30,1
2955,73,10,956,133,873,202,234,169,1683,2,11,2
2222,95,21,125,65,1132,228,187,72,1585,0,22,3
2840,58,11,47,15,5899,232,211,118,1492,0,28,1
2698,51,24,230,67,1696,212,190,143,2358,2,32,2
3070,77,10,-3,0,4260,235,214,111,557,0,22,1
2804,117,33,69,12,4481,176,209,113,753,0,29,3
3320,215,8,402,27,2796,218,244,223,403,2,4,1
3369,43,8,656,129,1179,213,206,142,2183,0,30,1
3238,93,9,109,40,4540,230,248,149,1431,0,22,1
2978,163,14,381,-9,677,246,237,156,1979,1,25,2
2996,165,14,398,-7,459,241,235,97,1980,1,27,2
2751,46,8,627,50,1865,219,242,153,2148,2,1,3
3024,123,18,50,3,2654,244,209,103,511,0,29,1
2818,296,12,222,26,6062,179,210,177,937,2,31,2
3070,75,10,136,16,4503,228,217,111,1470,0,22,1
3226,191,34,339,75,2846,138,246,222,493,2,12,1
3400,29,8,636,102,1388,220,224,150,2074,2,30,1
2648,86,10,165,69,1000,229,220,110,1549,0,21,2
2985,97,14,397,-2,349,236,202,94,2899,2,27,2
3295,39,6,396,13,1229,214,209,136,3684,0,28,2
2886,300,11,246,153,5936,174,214,177,1538,0,31,2
3384,21,8,610,136,1044,194,205,133,2141,0,28,7
3272,31,6,395,17,2174,215,209,131,3628,0,28,7
2949,325,9,181,0,2118,213,237,156,1909,0,25,2
2985,160,14,351,-8,602,247,238,94,2022,1,25,2
2211,166,24,200,79,1078,230,183,49,1606,0,1,2
3276,247,12,334,31,1908,217,246,156,455,2,9,1
2855,298,12,251,81,6042,177,226,179,885,2,31,2
2951,46,6,85,9,1228,213,209,135,2560,1,32,2
2965,315,10,226,6,3289,212,233,164,6137,2,11,2
2684,271,11,158,53,2131,214,246,153,2310,2,22,3
2950,309,10,1000,155,884,204,217,171,1692,2,31,2
2850,58,11,48,18,5938,169,212,119,1495,0,31,1
3338,195,8,397,79,2709,219,228,222,445,2,12,1
2223,166,24,227,79,1093,231,181,48,1572,0,3,2
2921,305,11,267,159,993,182,231,172,1736,2,31,2
2656,74,10,194,148,1086,232,217,107,1511,0,11,2
2287,158,22,217,78,830,232,203,43,1637,0,3,2
2729,50,7,597,60,1746,215,191,147,2324,2,32,3
3073,82,9,-10,2,4420,231,215,114,1389,0,22,1
3370,22,8,615,140,1039,195,205,133,3217,0,28,7
2245,158,22,178,77,967,231,189,48,1625,0,3,2
2975,315,10,1004,141,792,205,234,166,1698,2,31,2
2950,89,16,246,62,616,233,203,97,1705,2,8,2
2688,136,21,948,160,846,240,219,98,1607,0,11,2
2997,61,17,41,4,4330,237,209,108,642,0,29,6
2705,51,6,95,6,1223,214,210,134,2618,1,32,2
2995,163,14,373,-8,412,241,237,95,2010,1,27,2
2700,52,6,388,55,1602,217,243,145,2478,2,32,2
3260,193,34,356,73,2880,133,246,225,483,2,12,1
3026,121,18,54,4,2542,246,208,102,509,3,29,1
2900,62,10,215,23,5878,171,215,117,1544,0,31,2
3410,30,8,642,112,1275,217,222,146,2093,2,30,1
2713,272,6,178,46,2027,216,245,154,2238,2,1,3
3047,110,18,63,43,2618,244,242,117,491,3,12,1
3027,63,12,51,3,2755,244,210,105,513,0,29,1
2974,42,7,415,14,1185,213,207,137,2403,0,28,2
2714,49,24,599,63,1923,216,161,150,2246,0,1,3
3015,328,3,418,81,683,206,236,164,1910,2,27,2
3038,117,18,69,5,2599,245,210,107,495,3,29,1
2658,174,22,209,68,2042,231,180,68,1594,0,3,2
3050,75,10,-5,1,4376,230,215,111,1392,0,22,1
2717,84,15,941,143,647,237,205,97,1695,2,8,2
2934,52,6,83,13,1318,212,209,135,2539,2,32,2
2816,296,32,218,25,6056,178,210,176,913,3,31,2
3046,115,18,62,4,2652,244,243,113,476,3,12,1
2225,163,22,175,77,1081,231,189,52,1615,0,1,2
3355,46,8,656,122,1303,215,222,144,2187,2,36,1
3014,86,3,390,79,517,241,236,160,1954,2,27,2
2989,161,13,345,-8,899,249,239,153,2004,1,7,2
3012,59,12,23,8,4395,233,211,112,651,0,28,1
3018,330,3,425,-5,836,210,237,159,1969,2,11,2
2987,96,14,401,-1,371,235,203,96,2868,2,27,2
2293,88,22,198,78,865,233,206,42,1649,0,3,2
2729,153,13,47,-6,694,247,239,94,2019,1,7,2
2713,51,6,89,7,1239,213,209,134,2594,1,32,2
2964,329,9,181,-1,2091,213,238,155,1921,0,25,2
3062,81,9,-4,0,4425,231,215,113,1420,0,22,1
3010,125,18,42,3,2663,243,208,102,543,0,29,1
3398,30,8,637,127,1149,215,222,142,2124,0,30,1
3348,205,8,409,78,2704,218,228,156,416,2,4,1
2952,48,6,86,9,1225,213,209,135,2552,1,32,2
3390,38,8,649,193,1398,220,224,150,2050,2,36,3
2895,303,11,258,20,5970,176,228,179,1600,2,31,2
2957,49,15,84,0,1231,216,213,99,2802,1,32,2
2695,52,24,234,21,1566,210,188,141,2347,2,32,2
2627,172,22,166,67,1172,230,184,74,1604,0,1,3
2949,81,4,919,141,653,220,221,101,1688,0,11,2
2678,98,20,183,65,882,231,205,106,1689,0,3,2
2967,74,4,642,118,969,201,233,173,1675,2,31,2
3032,64,10,0,6,4319,229,213,111,1413,0,28,1
2728,50,8,619,247,1652,214,188,146,2251,2,32,2
3071,92,9,111,54,4584,227,218,115,1506,0,22,1
3400,14,8,565,120,1182,219,223,141,2135,0,30,1
2845,59,11,31,12,4470,232,212,116,1463,0,28,1
2964,161,14,56,-7,540,246,238,93,2020,1,7,2
2986,40,7,627,16,1153,213,207,138,2359,0,28,2
3073,79,9,136,8,4344,229,217,114,1506,0,21,1
3343,33,7,641,18,1127,213,206,135,3341,0,28,7
3363,40,8,652,129,1146,212,206,139,2222,0,30,1
2669,99,21,214,61,914,232,204,64,1651,0,18,2
3018,61,11,14,5,4370,233,212,111,608,0,28,1
2657,74,10,191,148,1024,231,217,107,1507,0,11,2
2867,302,12,244,30,6049,182,226,177,1048,2,31,2
2990,333,14,373,-5,948,212,238,155,1975,1,25,2
3017,326,3,417,81,629,205,236,162,1941,2,30,2
2989,161,13,349,-8,804,248,238,153,2016,1,7,2
2998,333,14,409,-6,576,243,236,157,1951,2,27,2
3232,99,9,112,44,4486,228,249,146,1560,0,22,1
3287,38,6,391,12,1242,215,226,135,3752,0,28,2
3050,66,12,35,2,2723,242,212,106,488,3,29,1
3011,66,12,19,2,4163,239,210,105,563,0,29,1
2220,164,22,165,70,1166,230,186,63,1589,0,1,2
3084,75,10,8,0,2984,236,245,117,509,2,22,1
3001,332,4,431,-3,961,210,235,161,1887,2,11,2
3017,325,3,429,90,736,208,236,162,1910,2,11,2
3389,25,8,617,135,1061,194,206,137,2141,0,28,7
2996,325,9,413,1,1025,212,235,161,1888,2,11,2
2663,84,22,220,79,1010,235,204,46,1539,0,8,2
2949,102,16,239,9,1441,213,198,100,2664,2,32,2
3039,66,11,28,2,2745,241,211,104,517,3,29,1
3222,189,34,337,77,2846,141,245,222,483,2,12,1
2949,312,10,269,18,1083,210,230,170,6107,2,11,2
3058,63,10,155,15,4452,231,214,115,1469,0,28,1
2637,86,22,184,77,1091,232,202,54,1485,0,11,2
3379,35,8,653,96,1492,220,225,153,2054,2,4,1
3000,322,9,646,4,963,211,234,164,1854,2,11,2
2989,47,8,646,134,1317,215,185,144,2191,2,32,1
2969,87,15,391,52,504,233,206,99,1802,2,30,2
3026,64,17,38,3,2684,243,209,103,518,0,29,1
2979,101,14,404,-5,410,238,203,96,2898,2,27,2
3245,192,34,345,75,2873,137,246,223,497,2,12,1
2906,301,11,254,155,5913,178,229,176,1629,2,31,2
3267,33,5,372,13,317,215,228,132,3798,0,28,7
3351,14,14,590,259,954,198,204,128,3174,0,37,7
3346,34,7,645,18,1108,213,206,135,3344,0,28,7
3392,25,8,618,128,1117,214,206,139,2133,0,30,1
3383,35,8,645,130,1135,213,206,140,2179,0,30,1
2820,295,12,217,30,6050,181,210,178,1020,2,31,2
2941,308,10,1018,157,912,183,231,172,1736,2,31,2
3057,193,18,51,38,2762,241,244,210,477,2,12,1
3327,201,8,396,74,2771,219,229,222,441,2,12,1
3000,68,18,43,2,2833,241,209,103,610,0,29,1
2714,50,6,89,7,1248,213,210,134,2611,1,32,2
3291,259,7,405,33,1857,218,244,155,443,2,4,3
2975,88,15,403,111,503,236,205,97,1821,2,30,2
2954,45,15,82,-1,320,219,215,97,2856,1,32,2
3033,67,11,6,1,4229,236,212,107,531,0,28,1
2649,91,20,171,67,1048,231,204,64,1588,0,11,2
3349,213,8,408,78,2714,219,243,157,398,2,4,1
3004,66,17,39,2,2912,239,209,104,609,0,29,1
3262,34,5,367,13,298,214,227,133,3872,0,28,2
2712,49,5,87,2,1227,215,213,133,2734,1,32,2
3361,204,8,390,85,2636,219,227,155,417,2,4,1
3402,33,8,646,118,1244,217,222,145,2110,2,30,1
3061,190,18,49,35,2802,147,245,215,476,2,12,1
2690,163,14,69,0,368,222,235,129,4348,1,17,2
2814,58,18,68,9,4447,175,209,114,724,0,29,3
2970,314,10,1011,141,857,205,234,169,1703,2,31,2
3389,37,8,651,121,1293,216,222,146,2115,2,30,1
2866,299,12,236,23,6001,173,212,179,1561,0,31,2
3025,65,17,30,3,2653,241,209,102,528,0,29,1
3071,95,9,111,50,4558,227,219,145,1508,0,22,1
3011,66,18,28,2,2742,241,209,103,546,0,29,1
3385,33,8,641,134,1104,213,205,138,2184,0,30,7
2721,154,14,49,-6,651,247,238,95,2009,1,7,2
3314,197,34,384,74,2786,136,244,225,423,2,12,1
2982,128,34,56,3,2920,241,207,103,660,0,29,6
2655,86,21,218,77,1052,235,203,52,1562,0,11,2
2996,332,3,387,-4,1010,211,237,157,1952,1,25,2
3054,187,18,57,38,2728,152,243,212,494,2,12,1
2649,175,23,201,71,2035,230,180,69,1611,0,3,2
2929,72,10,873,152,868,235,218,107,1559,0,11,2
2995,94,14,418,-3,509,240,235,98,1919,2,27,2
3312,245,8,425,29,1707,219,244,157,406,2,4,3
3031,66,10,1,2,4314,231,213,111,1420,0,28,1
3405,18,8,605,108,1300,220,224,148,2086,0,30,1
3346,223,8,422,28,1630,219,243,157,388,2,4,1
2884,62,10,175,18,5808,232,214,117,1500,0,28,1
3035,64,17,39,3,2622,243,209,103,506,3,29,1
3298,190,34,374,77,2793,132,245,225,464,2,12,1
2936,78,5,885,151,845,236,220,104,1591,0,11,2
3062,201,12,39,39,2763,240,244,117,456,2,12,1
2652,101,20,135,54,1197,229,249,148,1461,0,22,3
2674,80,22,243,157,959,237,204,45,1554,0,11,2
2714,50,8,603,70,1508,212,187,142,2286,2,32,2
2955,84,15,230,134,596,235,206,98,1756,0,8,2
3086,81,10,0,0,4348,235,246,119,558,2,22,1
2249,90,22,191,79,985,233,205,45,1599,0,8,2
2987,91,14,417,89,517,238,205,97,1862,2,30,2
3007,59,12,30,7,4396,234,211,113,666,0,29,1
2268,163,23,208,76,966,230,183,50,1603,0,3,2
3010,322,9,657,105,884,209,235,165,1835,2,11,2
3023,65,17,41,3,2713,242,209,103,517,0,29,1
3076,82,9,-6,0,4426,231,230,115,1383,0,22,1
2922,308,11,267,26,6005,208,227,175,6088,2,31,2
2658,173,23,231,74,1954,230,175,64,2472,0,3,2
2978,38,7,419,17,1146,212,207,137,3542,0,28,2
3390,9,8,543,106,2311,221,224,145,2145,0,30,1
3012,66,17,34,2,2784,241,209,104,540,0,29,1
2225,156,23,199,80,1048,232,188,43,1574,0,1,2
3037,69,11,13,1,2865,237,212,106,511,0,28,1
3005,332,14,395,-9,686,246,237,157,1986,1,25,2
2226,156,23,212,79,1097,232,186,44,1538,0,1,2
2992,322,10,651,5,1052,211,233,165,6070,2,11,2
2968,315,10,1000,147,770,205,218,165,1674,2,31,2
2700,51,6,88,9,1278,213,209,136,2553,1,32,2
3366,24,8,423,82,1562,219,227,156,411,2,4,1
3044,182,36,59,40,2552,155,241,212,508,3,12,1
2680,41,4,64,6,364,217,230,131,4113,1,17,2
2951,43,6,86,11,1227,213,209,135,3780,0,28,2
2969,315,10,267,10,1103,211,232,168,6132,2,11,2
2976,315,10,1018,133,943,208,232,170,1799,2,11,2
2695,47,5,79,4,1255,216,213,133,2726,1,17,2
3303,229,7,395,26,2871,219,245,157,403,2,4,1
2910,302,11,262,155,5895,179,230,176,1675,2,31,2
2987,324,9,229,1,1078,212,235,159,6209,2,11,2
2946,307,10,999,154,945,204,231,173,1701,2,31,2
3403,34,8,650,113,1290,217,223,147,2099,2,30,1
3055,187,18,58,38,2732,241,243,213,484,2,12,1
3307,186,34,389,85,2735,136,228,220,504,0,12,1
2634,87,21,179,79,1028,231,205,52,1537,0,8,2
3015,61,11,14,4,4269,234,211,110,621,0,28,1
2994,126,19,62,3,2561,245,207,100,586,3,29,1
3260,38,5,65,11,1258,215,228,133,3945,0,28,2
2978,87,15,401,109,492,236,206,97,1851,2,30,2
2957,310,10,1014,155,861,183,232,171,1736,2,31,2
3064,80,10,117,8,4519,227,217,111,1458,0,22,1
3071,194,18,55,30,2864,144,245,216,475,2,12,1
3004,126,18,52,3,2710,244,208,102,551,0,29,1
3084,92,9,107,3,4521,230,233,118,1425,0,22,1
3073,99,10,123,52,4607,228,248,145,1491,0,22,1
3370,41,8,650,132,1153,213,205,140,2166,0,30,1
2953,83,15,231,138,625,235,206,102,1705,0,11,2
2954,50,7,609,18,1309,212,186,140,2336,2,32,2
2649,171,24,232,75,2030,229,172,56,2452,0,3,2
3351,35,7,642,18,1113,212,206,136,2253,0,28,7
3025,61,11,4,6,4314,232,212,110,609,0,28,1
2936,45,16,237,12,1437,212,197,100,2661,2,32,2
3274,251,11,319,31,1997,219,246,153,510,2,22,1
3406,21,8,606,124,1147,217,222,142,2105,0,30,1
2668,90,22,229,151,911,235,205,47,1614,0,8,2
3013,330,3,435,81,742,209,237,161,1913,2,11,2
2687,42,5,67,6,376,216,229,132,4079,1,17,2
3381,32,8,642,135,1082,212,206,137,2170,0,30,7
2928,66,10,627,139,999,200,216,174,1643,2,31,2
2972,162,14,69,-8,559,245,237,94,2012,1,7,2
3007,59,12,28,6,4389,234,210,113,655,0,28,1
2995,163,14,386,-9,584,245,237,96,1999,1,25,2
3051,121,12,44,2,2731,242,243,112,467,3,29,1
3083,75,10,165,20,1061,229,218,111,1483,0,21,1
3019,66,12,10,1,4140,237,211,105,545,0,29,1
2699,48,5,73,6,1244,215,212,132,2745,1,32,2
2993,320,10,651,9,996,210,233,167,1816,2,11,2
3013,332,3,398,-7,890,211,237,157,1988,1,25,2
3398,14,8,564,125,1123,218,222,138,2133,0,37,1
3009,65,17,21,2,2854,239,209,104,565,0,29,1
3077,85,9,-11,1,4445,230,216,116,1403,0,22,1
3027,124,13,57,3,2754,245,210,104,513,0,29,1
2916,303,11,263,147,5898,178,229,177,1648,2,31,2
3078,74,10,180,22,4476,231,217,110,1507,0,28,1
3284,33,6,401,16,2196,215,208,132,3604,0,28,7
3059,126,12,32,1,2753,241,243,111,469,3,28,1
2892,306,11,257,83,5991,183,227,175,6155,2,31,2
3272,202,18,366,26,2894,198,246,223,425,2,9,1
3293,271,11,173,46,2063,216,245,154,2257,2,1,3
3059,77,10,4,0,4361,235,230,113,538,0,22,1
2646,101,21,157,66,1037,229,188,67,1643,0,18,2
2987,90,15,407,94,459,236,205,97,1864,2,30,2
3041,64,12,43,2,2766,243,211,106,487,3,29,1
2952,46,15,87,0,294,218,214,98,2825,1,32,2
2958,311,10,276,17,1066,208,230,175,1734,2,31,2
2736,152,13,38,-5,800,247,239,93,2029,1,7,2
2232,171,21,143,65,1170,229,186,77,1587,0,22,3
2927,68,10,900,154,862,220,218,167,1590,0,31,2
2716,53,5,90,5,1259,213,211,134,2653,2,32,2
3272,220,12,356,26,3007,219,246,219,430,2,9,1
3053,119,13,55,2,2710,243,243,112,462,3,12,1
2982,331,9,367,-3,1082,212,237,157,1928,1,25,2
3238,97,9,109,44,4646,229,248,150,652,0,22,1
3018,330,3,410,-6,853,210,237,159,1970,2,11,2
3224,96,9,111,47,4609,228,248,148,1481,0,22,1
2919,306,11,925,158,946,178,217,169,1630,2,31,2
2708,49,5,81,2,1225,215,213,101,2757,1,32,2
3031,60,11,18,11,4440,231,212,114,1453,0,28,1
2674,44,22,243,68,1696,228,196,54,2495,2,32,2
2726,263,7,610,41,1891,218,244,156,461,2,1,3
2991,163,14,368,-8,433,243,236,94,2019,1,27,2
2814,59,18,66,6,4397,238,209,113,699,0,29,3
2694,45,22,220,63,1641,229,197,104,2531,2,32,2
3316,30,7,629,19,1081,214,206,133,3363,0,28,7
2698,182,5,212,9,1723,215,197,143,2563,2,32,2
3395,26,8,423,92,1487,221,225,153,2054,2,4,1
2816,59,17,58,6,4413,237,209,111,699,0,29,6
2633,175,23,222,74,2130,230,176,65,1563,0,9,2
3391,35,8,642,104,1415,220,224,151,2047,2,4,1
3050,109,18,63,43,2600,243,242,207,503,3,12,1
3254,268,10,138,48,2157,213,248,152,632,2,22,3
3385,34,8,641,128,1167,213,206,141,2162,0,30,1
2649,178,23,178,68,2135,231,180,84,2457,0,1,3
2242,171,20,114,59,1179,228,187,90,1570,0,22,1
3267,20,12,401,19,2047,195,221,127,3378,0,37,7
2941,308,11,277,70,1074,207,229,175,1747,2,31,2
2976,169,14,99,-10,647,245,237,159,1953,1,22,2
3013,326,4,653,0,930,211,236,163,1888,2,11,2
3006,335,3,407,-7,907,211,237,157,1966,1,25,2
3266,38,5,68,10,1265,215,228,133,3963,0,17,2
3039,61,10,18,13,4455,230,213,115,1442,0,28,1
2688,38,5,65,10,360,216,228,133,3981,0,17,2
2948,45,6,81,11,1206,213,209,135,2561,0,17,2
3291,234,7,380,26,2940,218,245,225,387,2,4,1
2891,301,11,255,78,6035,178,228,178,1715,2,31,2
2715,50,6,87,3,1234,215,211,133,2706,1,32,2
2893,60,11,228,154,5915,174,215,175,1522,0,31,2
2890,61,11,227,24,5917,173,214,176,1545,0,31,2
2709,52,24,604,69,1612,212,187,142,2318,2,32,2
3059,120,12,40,2,2732,241,243,115,461,3,12,1
2822,297,12,83,17,6031,174,209,120,779,0,31,2
2829,298,12,91,14,6005,175,210,119,768,0,31,2
2890,306,11,244,29,6049,184,227,175,6207,2,31,2
2750,45,7,600,45,1859,220,244,154,2151,2,1,3
2968,42,7,404,14,1178,213,208,137,3650,0,28,2
2920,307,10,244,20,3285,209,230,170,6191,2,33,2
2725,50,8,606,259,1478,212,186,143,2268,2,32,2
2998,90,14,422,91,527,239,205,98,1857,2,30,2
2712,79,16,979,153,765,241,219,157,1616,2,11,2
3274,256,10,145,33,2090,217,247,155,536,2,22,1
3000,159,14,361,-8,445,244,237,95,2028,1,27,2
2937,52,7,85,21,1458,210,186,139,2376,2,32,2
2950,71,10,934,141,812,221,219,169,1645,2,11,2
2653,83,21,166,71,1107,230,218,107,1495,0,11,2
3088,211,12,27,34,2908,219,246,179,473,2,12,1
3405,30,8,638,115,1260,217,223,145,2103,2,30,1
3296,191,34,381,78,2822,135,245,224,475,2,12,1
2683,79,22,951,158,863,240,219,96,1579,0,11,2
2651,174,23,230,74,2001,229,170,63,2448,0,3,2
3257,228,11,308,30,3028,217,246,183,465,2,21,1
2977,96,15,421,95,519,218,203,98,1808,2,32,2
2665,174,22,189,64,1894,231,181,72,1626,0,3,2
2725,274,7,579,50,1998,216,244,154,2159,2,1,3
3017,61,12,35,4,4335,235,211,113,644,0,28,1
2981,87,15,404,115,504,237,207,98,1840,2,30,2
2716,46,6,84,9,1243,214,210,135,2577,1,17,2
3093,84,9,-5,1,4361,233,246,118,587,2,22,1
3001,329,3,411,-3,976,212,236,158,1923,2,11,2
3407,32,8,636,117,1269,217,223,147,2089,2,30,1
2975,313,10,670,136,956,207,231,172,1761,2,31,2
2982,100,15,418,0,404,217,201,97,2811,2,32,2
2679,50,23,238,69,1713,209,190,63,2412,2,32,2
2687,158,14,56,0,410,240,235,128,4310,1,17,2
3263,192,34,361,74,2872,133,245,224,486,2,12,1
2924,309,11,256,23,3278,209,229,172,6176,2,31,2
2948,84,15,212,128,706,233,206,103,1685,0,8,2
2654,79,22,226,152,1053,235,218,53,1515,0,11,2
3316,39,7,409,15,1193,213,208,136,3635,0,28,2
2817,296,32,225,26,6047,178,209,176,926,2,31,2
3010,328,3,420,-3,1003,212,236,160,1923,2,11,2
2660,81,21,217,153,975,234,203,53,1543,0,11,2
3335,30,7,641,20,1069,213,206,133,3312,0,28,7
3240,261,10,115,48,4622,229,248,153,659,2,22,1
2715,49,6,94,8,1225,214,209,135,2562,1,32,2
3373,41,8,647,132,1162,213,205,141,2152,0,30,1
2989,100,14,392,-5,397,237,203,96,2905,1,27,2
3329,188,34,379,90,2575,140,226,214,519,0,12,1
2953,48,15,75,0,309,217,213,98,2816,1,32,2
3049,62,12,46,2,2702,242,242,109,474,3,29,1
2900,63,10,205,22,5828,233,216,115,1522,0,31,2
3239,181,35,370,77,2884,128,245,227,501,2,12,1
2689,46,4,77,3,353,218,230,132,2776,1,17,2
3406,23,8,616,125,1150,217,222,142,2108,0,30,1
2689,151,14,40,0,461,243,237,96,4384,1,7,2
2219,169,24,221,76,1134,231,180,55,1564,0,9,2
3050,70,11,20,1,2843,240,212,107,501,3,22,1
2893,302,11,260,24,5988,177,228,178,1639,2,31,2
2925,307,11,277,77,5930,206,228,176,1786,2,31,2
3304,198,34,383,73,2811,137,245,224,439,2,12,1
3086,79,10,181,140,989,230,218,110,1521,0,11,2
3006,324,9,406,0,1065,212,235,160,1894,2,11,2
3063,77,10,142,11,4535,230,217,113,1498,0,22,1
2862,298,12,245,26,6097,176,226,180,1661,2,31,2
3013,331,14,393,-8,646,246,237,156,1998,1,27,2
2882,299,11,245,26,5998,175,212,179,1579,2,31,2
3087,201,17,332,30,2833,200,245,214,448,2,9,1
2760,46,8,646,204,1721,219,240,152,2104,2,1,3
3323,194,34,396,83,2746,138,228,221,474,2,12,1
2705,52,6,86,16,1402,211,188,138,2458,2,32,2
2910,64,10,233,148,5800,218,216,173,1538,0,31,2
2998,333,8,367,-6,969,212,238,156,1977,1,25,2
3054,115,18,55,41,2662,242,243,115,469,3,12,1
3008,323,4,652,103,877,208,235,165,1824,2,11,2
2958,312,10,278,19,1050,209,230,172,6023,2,31,2
3063,74,10,-4,2,4149,234,213,108,556,0,22,1
3387,38,8,654,120,1272,217,222,144,2135,2,30,1
3384,39,8,657,117,1287,216,222,145,2150,2,36,1
2822,57,12,50,7,4424,235,210,113,655,0,29,6
2988,319,10,256,5,1129,212,233,165,6122,2,11,2
2962,312,10,975,151,741,204,219,164,1667,2,31,2
2701,42,6,77,10,1265,215,226,134,3939,0,17,2
2685,172,14,78,-1,333,220,233,98,2875,1,16,2
3268,32,5,377,14,284,215,226,132,3780,0,28,7
2700,49,24,234,67,1866,213,160,146,2309,2,1,2
2999,325,14,994,105,646,243,236,161,1831,2,11,2
2700,154,14,52,-3,546,245,237,96,4424,1,7,2
3379,40,8,652,127,1179,213,206,141,2165,0,30,1
2872,59,11,209,23,6002,171,214,120,1507,0,31,2
2903,62,11,238,156,5830,175,216,172,1553,0,31,2
3073,199,17,47,36,2806,239,245,209,460,2,12,1
3009,93,14,401,71,512,241,236,158,1964,2,27,2
3290,32,6,406,17,2199,215,208,133,3535,0,28,7
3350,42,8,652,47,1582,220,242,150,2120,2,1,3
3006,125,18,60,5,2579,245,207,101,540,3,29,1
2723,49,24,609,65,1833,214,190,148,2274,2,1,3
3401,34,8,648,120,1253,216,222,145,2113,2,30,1
2973,334,14,342,-5,1038,212,238,155,1958,1,25,2
2987,320,10,267,6,1053,211,233,165,6134,2,11,2
3400,33,8,648,117,1273,217,223,147,2089,2,30,1
3006,332,3,396,-8,718,247,237,156,1998,1,25,2
3066,67,10,153,18,4487,230,216,114,1475,0,28,1
3261,251,9,119,36,4520,232,248,151,601,2,22,1
3252,228,11,28,30,3046,218,247,182,469,2,21,1
3033,64,11,0,4,4374,231,213,110,603,0,28,1
2871,303,12,243,85,6032,182,227,175,1032,2,31,2
2725,177,7,586,49,1968,218,243,154,2173,2,1,3
3256,252,9,115,38,4590,231,248,152,598,2,22,1
2691,100,22,249,63,1568,229,197,100,2561,2,32,2
3404,34,8,644,110,1332,218,223,148,2080,2,30,1
3079,74,10,187,23,1027,231,217,112,1502,0,11,2
2987,323,10,660,3,957,210,234,165,1833,2,11,2
3029,60,11,24,12,4429,231,212,115,1453,0,28,1
2811,121,18,72,4,4370,239,209,107,697,0,29,6
2943,52,5,77,10,1289,212,209,134,2613,2,32,2
