elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
3375,158,13,26,122,5492,265,233,85,1627,0,15,1
2572,320,14,368,46,2055,132,243,178,885,2,32,2
2693,65,26,501,-106,1395,237,208,152,1495,3,9,6
3093,136,2,62,87,1467,215,210,149,2041,0,29,1
2860,115,10,550,55,777,253,225,136,7087,0,28,2
3228,112,9,23,112,5497,264,233,94,1627,0,15,1
1751,256,19,505,130,1205,134,186,189,2659,3,9,3
3196,300,0,762,2,-25,172,241,232,1121,1,31,1
2775,71,33,436,-121,1654,229,228,131,2221,3,9,6
3159,288,12,86,24,1674,168,234,166,704,2,32,2
2501,298,14,338,49,-68,138,237,194,345,2,31,2
2322,-9,12,-51,-26,1782,230,222,169,1286,3,5,3
3396,80,12,1397,88,451,169,244,157,1786,2,22,1
3246,88,14,1010,79,536,186,247,144,1663,2,22,1
2765,162,10,18,7,1045,189,180,205,2719,2,11,5
2330,-12,5,-51,-25,2027,242,237,177,1323,3,5,3
2915,131,16,297,19,5447,253,242,114,2280,0,28,2
2426,274,14,179,23,1022,168,227,202,801,2,16,2
2406,-22,49,-56,12,-367,243,200,140,1143,3,17,2
3005,89,20,315,28,1070,217,218,130,732,0,28,2
2710,68,27,460,-86,1373,219,227,156,1623,3,9,6
2670,137,12,313,30,1547,228,188,104,1103,2,30,2
3633,67,6,486,51,3281,231,251,130,1802,2,18,7
2747,155,11,466,67,508,236,213,208,2275,2,30,2
2658,318,14,179,61,1549,171,231,214,3158,2,32,2
2482,269,14,-49,44,383,173,231,199,1150,2,1,2
2543,295,13,366,34,430,153,239,182,201,2,31,2
3040,316,15,187,4,1289,132,234,152,592,2,16,2
2060,334,26,-46,-114,-365,208,178,60,720,3,11,6
2852,120,21,334,35,638,237,243,154,1919,0,30,2
2559,130,17,354,1,748,227,223,143,3062,0,28,2
2218,369,24,-18,-9,-353,195,213,150,259,3,11,6
2097,249,22,138,70,1575,184,244,182,701,3,9,4
2447,366,28,45,262,791,147,180,174,423,3,19,3
2971,145,8,-37,-10,3801,234,255,175,899,0,37,2
2439,312,12,154,16,1921,153,232,169,598,2,31,2
3084,133,2,48,81,1090,214,221,140,2664,0,29,2
3412,145,12,39,133,5425,265,238,117,1518,0,15,1
2683,202,13,-44,-13,480,194,236,216,355,2,16,2
2674,0,12,2,2,3602,179,205,120,1940,2,30,2
3080,77,9,426,-99,1676,228,205,143,2290,3,9,6
3336,78,19,797,74,579,189,244,137,1742,2,22,1
3634,83,8,485,27,6056,231,260,126,1888,0,18,7
2377,289,18,201,25,2269,125,235,256,1233,2,31,2
2534,297,13,470,54,1823,249,230,149,494,2,32,2
2864,132,18,779,85,243,222,221,136,1791,2,11,1
3372,83,17,1325,83,487,167,244,155,1699,2,22,1
3089,151,9,324,56,2283,255,234,115,964,0,30,2
2798,231,19,58,37,764,224,219,140,2114,2,12,2
2561,-12,13,58,12,1884,125,232,214,1179,2,1,2
2762,83,26,450,38,1237,166,214,138,1388,3,9,6
2822,197,24,138,152,3201,256,229,159,128,2,29,5
2884,88,17,562,21,4793,239,248,131,990,0,28,2
3620,-8,-3,-17,12,3293,232,250,113,970,0,21,1
3041,340,17,142,-23,1243,171,178,220,2203,2,22,1
2783,141,27,101,150,466,263,235,64,744,0,29,5
3063,185,13,340,42,3740,193,219,91,1497,2,12,2
2956,124,18,96,41,1810,190,167,128,1496,2,11,2
3349,65,14,74,112,5462,265,239,95,1760,0,15,1
2432,278,13,205,-5,1597,131,230,252,1290,2,16,2
2598,272,13,137,42,1814,142,233,167,1031,2,31,2
2533,60,8,402,47,1865,237,248,205,2526,3,9,6
2283,338,25,148,64,300,160,186,166,329,3,9,6
3634,76,8,480,24,5308,229,251,119,877,0,18,7
3013,190,9,90,30,566,210,148,137,1752,2,11,2
2642,92,15,536,-2,742,220,213,121,842,2,21,2
3285,128,14,32,118,5450,264,239,107,1691,0,15,1
3562,135,10,34,136,5455,265,229,73,1531,0,15,1
2780,199,16,317,-92,2455,253,241,99,2405,0,28,2
2459,185,25,64,8,2661,113,207,97,2044,2,30,1
1965,131,25,87,47,1006,232,172,145,1973,2,11,5
2890,126,19,569,36,6396,254,219,107,1119,0,28,2
2980,85,20,567,10,813,239,225,130,5971,0,28,2
3630,62,5,486,62,3192,230,241,130,1774,0,18,7
2930,206,21,417,30,1508,230,229,122,2228,2,3,2
2213,146,29,244,161,-95,252,237,47,-130,3,38,5
2553,364,27,138,131,1416,147,188,191,359,3,19,3
2851,159,32,94,81,2716,263,196,71,121,0,3,5
2447,21,19,120,3,4146,220,204,126,2298,2,22,3
2738,45,5,406,-20,1079,167,207,178,2318,3,9,6
2505,188,24,24,-4,4099,233,220,131,2290,2,37,2
2489,93,18,519,24,5274,241,239,138,633,0,28,2
2742,216,11,31,-5,4045,202,245,136,2578,2,30,5
2491,64,28,133,-96,597,229,198,190,2160,3,9,6
2480,288,14,139,24,4541,165,229,236,602,2,1,2
2945,302,15,103,-9,2232,220,240,161,1543,0,22,1
2952,364,25,87,33,1183,211,223,144,667,2,11,1
2485,141,15,157,21,1205,153,237,145,749,2,19,2
2751,4,8,472,-26,607,174,207,142,2064,3,9,6
2846,202,24,57,-6,4156,198,212,125,1955,2,22,1
3336,302,2,376,247,1738,219,238,185,3290,1,37,1
2484,377,28,33,253,1232,69,234,197,392,3,19,3
3157,251,16,500,-6,28,168,245,195,5692,1,31,1
2797,171,29,144,123,2182,262,198,90,117,0,29,5
3133,133,2,64,23,1197,213,231,188,1768,0,29,1
2431,184,33,158,92,3011,261,210,85,611,0,0,5
2932,363,18,10,6,4258,239,214,104,2557,2,22,2
3928,-15,-3,-27,13,3290,231,249,114,1066,0,21,1
2876,132,17,336,7,4745,253,219,139,2521,0,28,2
2745,38,12,1030,-3,3066,197,213,124,1054,2,31,2
3043,94,32,32,-13,985,176,218,103,1909,2,30,1
2781,192,12,403,-4,632,189,210,113,2366,2,30,3
3442,171,15,589,0,4400,175,246,200,3583,1,37,1
3093,135,2,135,33,1186,217,218,176,2485,0,29,7
2449,-21,49,-57,10,-360,242,201,146,1129,3,17,2
3075,119,2,88,86,1199,213,231,180,2333,0,29,7
3408,85,12,33,139,5373,265,238,118,2188,0,15,1
3330,90,12,31,139,5473,264,236,82,1726,0,15,1
3054,135,2,99,27,1906,217,234,140,3040,0,29,1
2906,244,13,109,-5,492,232,233,148,3382,0,21,1
2807,12,16,166,5,896,195,227,115,2151,2,12,2
3333,79,18,696,70,467,172,243,145,1904,2,22,1
3525,296,1,31,134,5467,264,234,104,1665,0,15,1
2796,192,30,203,102,2468,257,229,95,633,0,29,5
2757,5,7,116,11,2012,168,198,229,897,2,12,2
2290,-15,49,-57,11,-339,243,199,139,1060,3,17,2
2228,284,24,442,12,1356,230,204,201,2476,2,11,1
2296,-20,49,-57,10,-360,243,201,129,1120,3,17,2
3587,119,2,46,84,1174,214,238,190,2243,0,29,7
2430,335,13,55,22,1048,162,238,143,464,2,16,2
3190,80,13,1373,86,470,173,246,164,1617,2,22,1
2560,300,14,41,38,1632,134,227,225,621,2,31,2
2807,163,19,340,-4,2197,166,195,120,2577,2,12,2
3634,93,10,477,26,3197,231,250,123,1263,0,18,7
2774,187,17,45,34,1449,231,203,139,1737,2,31,2
3627,91,10,485,42,3259,232,251,137,1457,0,18,7
3570,133,15,45,82,5523,264,240,123,2064,0,15,1
3012,271,8,510,-233,2619,211,251,160,1890,2,31,7
2793,-4,53,21,10,498,227,201,225,1315,2,5,5
2829,257,12,214,25,1635,122,224,189,1863,2,1,2
3556,76,30,400,-28,1386,201,205,123,1256,3,9,6
2982,295,15,22,-8,1775,217,209,134,3435,0,21,1
2986,79,10,88,-6,4185,227,241,109,2022,0,21,1
2454,346,28,200,257,672,147,214,198,388,3,19,3
2926,127,21,311,8,4771,241,225,144,2409,0,28,2
2961,152,21,556,-4,916,251,226,110,3720,0,28,2
3397,67,10,34,139,5438,264,260,136,1609,0,15,1
1762,273,23,189,127,839,125,195,183,1209,3,2,6
2395,-16,49,-61,46,-359,243,202,161,1034,3,17,2
2128,32,22,334,51,-345,201,209,87,357,3,11,6
2579,166,10,590,-16,660,232,237,166,6349,0,28,2
2510,284,15,93,21,1223,128,237,223,1481,2,1,2
1858,25,23,42,5,1608,225,219,120,2386,2,30,1
3123,166,13,124,15,778,186,205,130,1950,2,22,1
3626,74,8,486,16,3284,224,251,138,1837,0,18,7
2132,310,18,499,98,945,112,178,170,741,3,9,6
2335,310,12,-12,-10,1898,227,223,150,1321,3,5,3
2330,-15,5,-50,-23,1430,234,236,161,1458,3,22,3
2507,310,12,65,37,516,158,227,141,682,2,16,2
3887,60,27,434,35,1714,233,215,132,1975,3,9,6
2917,89,11,689,70,263,236,246,139,2184,0,28,2
2897,166,9,486,151,2496,258,242,187,319,0,29,5
2904,34,21,15,10,2557,59,212,107,2060,2,30,2
2151,320,27,251,103,1394,190,252,192,509,3,9,3
2123,330,16,198,2,1143,105,199,212,1018,3,9,4
2436,-21,49,-61,12,-364,238,200,157,1171,3,17,2
2377,70,38,60,-30,1468,131,173,119,2044,3,9,6
3066,159,8,-38,-10,3808,233,245,234,3190,0,37,2
2585,304,13,202,46,1393,170,242,192,512,2,1,2
2881,131,21,165,121,448,257,179,90,260,0,29,5
3060,135,2,38,77,1194,212,220,143,2728,0,29,1
2742,172,19,123,21,2186,187,218,129,1982,2,30,1
3151,183,5,410,-9,1374,218,248,130,2528,2,37,7
2808,136,7,74,55,1504,230,254,169,2156,2,37,7
2982,51,12,40,65,2175,193,199,137,2749,2,30,5
3116,263,10,142,62,3431,173,213,214,2237,2,31,1
2950,127,15,675,18,1072,230,223,125,2070,0,28,2
2697,188,20,142,139,2750,256,235,84,121,2,38,5
2058,149,22,-12,-61,-343,183,207,83,323,3,11,6
2717,154,-3,468,235,2652,233,249,169,1959,2,23,1
2662,263,11,445,28,4056,219,199,210,2002,2,11,1
3970,-14,-2,4,12,3282,233,250,115,855,0,21,1
3609,91,10,486,31,3281,233,250,119,1574,0,18,7
2579,277,13,290,34,1315,130,208,184,287,2,32,2
2683,179,33,171,144,3126,263,241,85,158,0,0,5
2400,150,13,194,32,1396,128,232,250,229,2,1,2
2478,50,8,469,34,1540,226,224,151,2028,3,9,6
2748,56,20,165,-89,1559,212,219,214,2015,3,9,6
2800,189,16,402,21,756,200,200,130,858,2,3,1
2544,376,28,38,244,1704,147,204,193,386,3,19,6
3092,83,8,867,33,395,250,239,116,672,0,28,2
2979,165,39,153,-8,2322,218,215,40,1317,2,30,5
2983,118,19,385,0,2709,176,192,106,1338,2,30,1
2539,-17,49,-60,55,-362,243,203,158,1165,3,17,2
2903,87,12,42,136,5452,263,240,94,1581,0,15,1
2772,183,29,173,141,3173,257,236,73,1259,2,10,5
2121,63,25,-54,-97,-358,196,206,63,366,3,11,6
3627,95,8,483,27,3264,229,250,127,2221,0,18,7
2313,-3,49,-50,12,-359,243,199,149,1165,3,17,2
2618,106,14,64,-25,6772,228,222,151,3916,0,21,1
2677,370,28,346,42,1630,226,214,149,1039,3,9,6
2499,95,16,110,-7,1226,216,220,140,1576,2,11,1
2956,142,-3,445,231,2092,219,250,181,1042,2,23,1
2827,157,30,222,132,1873,259,242,65,-107,2,0,5
2643,215,15,55,-28,5314,225,238,156,2388,0,21,1
3590,74,10,481,63,3249,232,250,129,1725,0,18,7
2766,162,23,185,151,929,257,242,172,-99,2,1,5
2922,92,19,336,31,519,254,225,136,3467,0,28,2
2440,-15,49,-58,57,-364,243,199,139,1175,3,17,2
2677,259,12,156,48,499,122,231,141,1101,2,32,2
3381,285,12,240,45,2299,155,232,150,218,2,31,2
2752,-21,49,-59,12,-359,243,199,126,995,3,17,2
3631,50,9,485,42,5444,229,250,121,1176,0,18,7
2629,96,15,375,-3,893,255,213,134,1564,0,28,2
2570,72,11,474,47,1805,198,211,203,1463,3,9,6
3233,146,4,584,6,-171,223,241,254,3782,1,31,1
2555,288,12,696,48,1815,176,219,165,881,2,32,2
3265,2,12,358,93,3649,168,227,185,814,2,32,2
2992,152,22,163,-17,4049,227,215,112,2317,2,30,2
2923,93,23,74,8,964,174,209,131,1950,2,5,3
3153,130,2,159,77,1377,218,214,137,2190,0,29,1
3412,143,9,53,138,5127,265,235,99,1551,0,15,1
2680,241,7,420,30,1035,234,213,57,685,2,5,5
2748,113,8,377,1,1601,185,200,138,731,2,11,5
2995,121,13,377,2,4332,254,240,144,757,0,28,2
2753,53,4,536,-108,1680,185,202,132,1879,3,9,6
2556,342,28,43,244,1354,115,188,225,383,3,19,3
2462,179,13,485,65,1545,143,226,189,714,2,32,2
3161,67,10,187,48,2428,217,214,142,1957,2,31,2
2075,337,20,168,46,1003,99,197,184,830,3,2,6
3305,84,17,477,75,451,174,244,149,1635,2,22,1
3124,-15,8,372,2,3451,185,157,129,683,2,39,1
3634,57,10,486,38,3238,226,250,127,896,0,18,7
2823,205,22,548,-316,5962,242,220,99,1936,0,28,2
2587,188,13,24,227,2333,168,232,209,244,2,32,2
3138,76,7,533,-121,1515,235,216,170,2340,3,9,2
2323,-16,5,-51,-10,2014,237,215,175,768,3,5,3
3260,259,12,790,57,2653,205,254,198,1839,2,0,4
3635,78,10,486,62,3274,233,250,122,1990,0,18,7
2888,183,-3,478,184,1871,215,251,158,945,2,23,1
3139,182,15,56,31,514,167,217,127,2097,2,39,1
2224,258,17,265,66,624,184,190,189,350,3,9,6
2712,34,23,39,16,587,229,198,144,2744,2,22,5
2702,91,10,852,8,313,254,235,204,1141,0,28,2
2696,264,24,-10,41,1761,192,215,137,2719,2,3,2
2095,285,18,437,50,1341,93,204,197,1038,3,2,4
2688,23,15,300,35,1392,153,238,160,383,2,31,2
2109,223,25,428,44,1290,187,204,182,870,3,9,4
2392,362,27,146,316,1546,115,191,206,438,3,19,3
2326,317,13,-48,-19,2140,186,242,165,1078,3,16,3
2416,368,28,86,262,759,147,227,218,384,3,19,3
2937,297,14,108,-10,5542,235,245,122,1538,0,21,1
3052,102,22,595,20,1941,252,237,128,2615,0,28,2
3005,82,14,442,7,3413,199,193,125,2687,2,12,2
3629,89,4,486,33,3223,229,250,116,1493,0,18,7
2869,180,26,363,-15,6260,153,211,163,924,2,11,2
2703,134,18,332,-74,514,254,228,151,1667,0,28,2
2767,90,18,337,58,726,204,210,130,972,2,19,2
3323,136,11,53,137,5390,265,237,107,1516,0,15,1
2917,127,11,78,-7,4648,251,240,118,801,0,28,2
2957,47,21,44,9,342,185,213,115,914,2,30,1
3633,93,12,485,26,3294,234,250,125,1972,0,18,7
3317,85,20,1044,71,522,184,244,155,2187,2,22,1
2840,105,13,714,171,351,248,219,121,471,0,28,2
2550,350,28,35,265,1597,115,148,216,377,3,19,3
2827,165,20,341,34,6402,242,221,122,1442,0,28,2
3043,80,14,77,-8,1364,226,231,119,4056,0,21,1
2054,199,35,564,100,2875,248,234,151,134,1,29,5
2925,239,12,99,-7,1735,214,249,106,2498,2,37,7
3616,88,9,482,38,3289,232,247,142,1762,0,18,7
3024,128,18,179,94,1993,232,219,108,2042,2,30,2
2972,105,13,72,53,1914,231,242,131,2245,0,21,1
2789,345,10,367,-16,934,230,191,124,2574,2,1,2
3232,75,21,850,75,487,184,243,145,1752,2,22,1
3371,93,14,164,79,543,193,242,138,1763,2,22,1
3081,206,20,654,-4,103,184,244,208,4488,1,39,1
4021,-20,-3,2,12,3299,233,251,115,1116,0,21,1
2624,285,12,228,33,1494,155,236,154,473,2,32,2
2597,206,15,74,59,692,125,223,160,790,2,1,2
3123,219,9,147,2,2685,177,222,140,718,2,12,1
3143,125,2,84,33,1112,214,255,144,2327,0,29,1
2540,167,25,163,124,2720,252,235,170,-71,1,38,5
2323,-19,13,-58,-16,991,193,230,170,1365,3,16,3
2700,263,12,270,80,129,185,235,180,656,2,1,2
2888,180,39,352,16,4035,45,193,126,838,2,30,1
3354,328,12,62,132,5470,264,239,102,1597,0,15,1
3305,176,28,43,117,2252,230,238,134,-74,2,38,5
3364,90,19,776,85,547,213,244,159,1414,2,22,1
2761,-3,22,477,37,2317,208,210,132,701,2,11,2
2041,354,20,204,71,1222,210,196,190,927,3,2,4
2784,197,27,165,83,2256,258,206,137,338,2,0,5
2524,-12,49,-48,12,-359,243,217,163,1095,3,17,2
3015,208,17,87,19,3086,224,194,98,2239,2,22,2
2612,64,27,364,-111,1689,210,213,205,2169,3,9,6
2451,-18,49,-63,11,-366,243,200,132,826,3,17,2
2721,92,19,339,-7,5416,236,236,126,2495,0,28,2
2665,163,16,65,15,3293,174,182,127,2510,2,22,1
2897,247,9,23,132,2608,264,239,84,1751,0,15,1
2075,100,25,110,52,530,191,221,176,343,2,11,5
3057,134,5,112,59,1575,220,221,182,2451,0,29,1
2555,-20,15,-56,51,-350,243,200,131,1147,3,17,2
2709,198,39,91,39,449,262,241,17,155,3,0,5
2935,126,11,563,34,1463,242,233,117,6838,0,28,2
3060,330,13,58,-10,2291,225,235,150,3786,1,33,1
2685,327,14,322,29,1537,170,233,147,1061,2,1,2
2106,11,20,-46,-9,-360,240,209,133,-150,3,11,6
2530,240,12,412,28,938,188,202,134,2581,2,3,2
2741,53,31,342,42,1616,217,228,129,1985,3,9,6
3376,84,19,206,68,508,182,243,183,1855,2,22,2
2975,138,10,313,4,1691,228,205,115,2286,2,22,2
3987,-9,-1,-5,12,3277,233,250,116,4324,0,21,1
2706,357,28,89,255,1386,115,187,192,410,3,19,3
2562,-5,12,230,-8,986,131,235,140,967,2,12,2
2398,-20,49,-60,12,-314,242,202,154,1177,3,17,2
2563,272,12,282,39,942,159,232,197,476,2,32,2
3093,213,16,417,18,3662,191,217,202,2367,2,30,2
2862,163,19,575,4,228,250,234,111,5546,0,28,2
2613,335,28,59,268,891,147,221,187,359,3,19,3
2618,272,12,338,17,1356,160,235,143,1210,2,32,2
2744,147,10,457,24,1846,232,196,127,1034,2,3,2
2614,179,11,112,-4,2903,230,238,133,2415,0,21,1
3312,307,14,29,102,5455,233,240,175,1801,1,15,1
3355,136,2,141,20,870,214,226,143,2722,0,29,1
2666,231,13,54,-10,2064,228,238,163,4209,0,22,1
3223,242,13,167,-5,610,181,256,190,187,2,32,4
2916,72,9,709,47,2249,238,230,133,1114,0,11,2
4018,-18,-2,44,12,3297,231,251,116,1595,0,21,1
2924,83,15,110,-10,1782,224,213,122,1928,0,21,1
3011,195,12,234,142,129,164,251,214,4829,1,31,1
2732,156,25,120,137,3293,259,236,45,1470,2,12,5
3054,196,-3,430,175,2095,210,251,162,2083,2,23,1
3620,89,9,480,15,3287,232,249,121,1781,0,18,7
2414,318,13,72,45,1532,169,238,199,319,2,1,2
2615,188,12,447,51,870,103,203,233,2749,2,39,1
2888,110,14,716,-229,284,234,245,139,4131,0,28,2
2331,-17,5,-27,-9,2344,233,216,171,1080,3,5,3
3412,99,2,-2,-1,1075,212,244,142,2122,0,29,1
2599,316,13,190,-172,1228,155,235,181,1298,2,32,2
2579,9,12,191,-9,1165,160,223,178,1037,2,32,2
2704,45,26,444,29,1281,141,184,191,1766,3,9,6
3315,90,12,31,135,5387,264,240,85,1573,0,15,1
2922,249,-3,477,194,2089,234,260,170,1001,2,23,1
3410,78,12,31,133,5403,264,239,111,1865,0,15,1
2120,73,21,-18,-100,-354,201,205,105,211,3,11,6
2534,365,28,73,265,686,147,174,180,351,3,19,3
2738,370,28,32,237,1339,147,203,192,493,3,19,6
2758,120,20,232,-8,4668,235,224,103,1560,0,28,2
3633,66,12,478,11,3283,227,251,118,1733,0,18,7
2798,125,21,352,50,448,251,225,139,6982,0,28,2
2755,186,32,98,30,2634,262,232,150,-142,0,3,5
3300,151,15,65,104,5493,264,239,97,1774,0,15,1
2529,74,20,79,-109,1407,241,216,132,2159,3,9,6
3051,148,8,-3,-11,3796,233,245,138,1575,0,37,2
3007,291,16,109,-7,1868,241,231,153,1419,1,21,1
2915,212,5,435,214,2243,220,260,166,920,2,23,1
2872,126,19,684,31,351,241,244,129,905,0,28,2
3090,93,15,76,61,524,180,243,150,2897,2,22,1
3397,79,10,62,135,5353,265,238,108,1932,0,15,1
2473,311,49,-61,11,-356,243,204,136,1049,3,17,2
2622,143,13,344,64,5148,241,235,122,5585,0,28,2
3116,135,2,47,18,1547,212,227,142,2690,0,29,1
2565,311,16,122,14,967,138,227,204,159,2,32,2
3138,77,7,482,39,1846,221,224,103,1554,2,37,7
2485,-22,48,-54,13,-370,241,200,129,664,3,17,2
2859,109,16,471,16,1676,229,198,139,1970,2,19,1
2451,63,15,55,56,2102,203,219,119,2199,2,30,5
2778,212,22,31,-7,4091,199,211,120,2185,2,30,1
3423,114,14,49,135,5478,265,238,116,1704,0,15,1
2504,265,12,178,71,691,116,235,208,857,2,31,2
2759,102,13,55,-3,414,176,233,155,132,2,31,2
2474,143,22,96,3,1356,189,215,209,2456,2,3,3
3275,77,17,1097,80,476,169,242,150,1865,2,22,1
2730,118,15,428,27,3906,227,192,44,2355,2,0,1
2362,322,28,25,267,1129,115,186,169,385,3,19,3
2465,308,49,-60,12,-362,243,200,126,1081,3,17,2
2934,336,13,49,-9,7292,234,242,139,1743,0,22,1
3380,123,2,85,60,1085,217,226,135,2672,0,29,1
2742,112,20,522,64,472,213,218,111,689,0,30,2
2678,-4,15,259,14,2969,146,238,174,583,2,32,2
2763,51,27,453,40,555,219,223,140,377,3,9,6
3008,112,12,99,-10,4754,225,243,170,1836,0,21,1
2833,305,25,388,-8,666,191,230,134,721,2,3,5
2655,278,15,240,34,1275,179,236,145,1833,2,1,2
2910,163,16,578,-17,4401,253,217,126,3582,0,30,2
3634,75,6,486,81,3127,233,249,119,1458,0,18,7
2692,155,21,580,48,1008,260,224,110,1358,0,28,2
2893,179,11,106,-24,598,254,225,134,1928,0,28,2
2145,-17,49,-57,54,-367,243,201,122,1131,3,17,2
2746,27,27,475,50,923,210,141,123,1881,3,9,6
2828,162,32,162,105,332,263,229,112,114,0,29,5
2859,112,20,37,27,2869,227,215,104,2490,2,12,1
3328,102,11,32,135,5338,264,239,148,1699,0,15,1
3398,330,9,781,0,4136,192,248,174,3640,1,37,1
3176,244,15,57,6,2598,196,247,198,343,2,32,4
3057,266,16,103,-9,3849,216,246,132,1788,0,30,1
3275,246,9,75,106,2432,207,251,187,2014,2,32,4
2677,146,25,327,5,410,189,216,117,2262,2,12,3
4018,-22,-3,92,13,3279,233,251,115,745,0,21,1
2594,343,17,29,3,4755,204,219,140,1211,2,31,5
2787,178,-3,468,150,2626,204,260,148,2156,2,23,1
2201,206,17,311,20,843,106,247,188,668,3,9,4
2658,307,13,126,35,1220,175,237,177,492,2,4,2
2887,133,19,302,-8,902,254,223,123,6558,0,28,2
3390,96,13,47,131,5248,264,239,120,1576,0,15,1
2944,202,20,357,-12,1046,242,223,115,6071,0,28,2
2230,346,16,184,44,1731,86,249,195,520,3,9,4
2890,92,18,687,-98,1124,242,218,128,4172,0,28,2
2637,68,19,395,29,1722,233,226,131,2320,3,9,6
3374,308,12,24,50,5500,264,239,89,1576,0,15,1
2426,-22,49,-60,12,-365,243,201,135,1160,3,17,2
2883,210,-3,458,146,2494,215,250,164,1719,2,23,1
3627,79,11,484,27,5415,233,250,120,997,0,18,7
2079,182,19,639,77,453,118,194,165,225,3,9,6
3317,212,10,822,154,1451,199,254,209,-139,2,32,4
2993,106,13,31,122,5517,264,239,129,1787,0,15,1
3333,263,17,1243,82,443,170,243,154,1971,2,22,1
2977,131,25,548,5,711,253,215,145,851,0,28,2
2739,265,12,59,30,725,122,229,176,557,2,31,2
3049,134,2,78,-21,1907,213,230,142,2636,0,29,1
2984,309,16,453,25,2741,127,234,163,716,2,32,2
2680,190,18,92,104,465,260,192,73,235,2,0,5
2722,80,8,531,-104,1251,170,213,132,1657,3,9,6
3376,232,16,25,123,5425,264,240,143,1598,0,15,1
2400,-22,49,-53,12,-360,239,199,163,1161,3,17,2
2704,213,8,269,-20,1812,223,215,161,2385,2,38,7
3628,198,4,486,41,3248,232,250,123,1803,0,18,7
3300,253,22,107,70,481,172,247,150,2743,2,22,1
2647,171,13,183,13,1358,135,235,191,645,2,32,2
3380,84,13,45,125,5453,263,237,84,406,0,15,1
3105,275,14,146,41,2730,189,256,202,229,2,32,4
3626,57,10,484,51,3246,226,250,141,1725,0,18,7
3474,65,4,519,-34,3735,177,257,155,2036,2,31,7
2505,277,13,165,1,1403,127,236,155,274,2,12,2
2760,49,33,218,45,1533,197,211,183,2160,3,9,6
2534,55,5,263,-24,1694,231,225,148,2540,3,9,6
2805,-12,17,535,55,811,230,202,122,2179,2,22,5
2677,279,13,85,62,1493,154,229,165,853,2,1,2
3292,257,13,176,14,788,167,236,162,679,2,12,2
2162,311,24,230,30,1108,126,206,168,957,3,9,4
2877,131,18,581,58,5492,236,212,139,730,0,28,2
4008,-18,-3,56,135,3300,234,249,115,1071,0,21,1
3379,131,2,172,123,951,212,228,149,1694,0,29,1
2971,131,15,853,47,4769,254,245,124,2187,0,34,2
2285,272,23,334,34,672,96,209,208,879,3,9,6
2693,341,27,147,260,1366,115,224,195,358,3,19,3
2321,319,19,-43,-22,658,237,212,171,696,3,5,3
2497,-21,49,-52,12,-366,243,219,145,1121,3,17,2
2911,160,10,1370,-24,4446,249,223,117,2658,0,28,2
3997,-13,-3,58,11,3297,233,250,115,996,0,21,1
1934,236,23,180,83,1631,98,249,195,722,3,9,4
2774,196,16,94,5,3966,112,194,128,2366,2,11,2
3364,122,2,124,38,1371,217,222,149,2372,0,29,1
2644,188,34,116,78,2475,262,245,64,437,2,0,5
2503,295,13,135,23,1707,134,232,177,386,2,31,2
3629,79,5,483,68,3257,224,250,128,2162,0,18,7
2729,182,14,34,50,922,158,240,168,1125,2,12,2
2102,146,16,448,14,1809,188,224,118,2044,2,21,1
3356,80,18,1377,82,523,185,245,181,2985,2,22,1
3375,74,9,26,132,5491,264,237,112,1616,0,15,1
2538,-15,15,-60,11,-349,243,199,137,1000,3,17,2
2408,-15,49,-44,12,-339,243,200,139,1150,3,17,2
2331,-20,49,-60,12,-365,243,203,124,1107,3,17,2
2449,-22,49,-51,12,-352,243,200,139,1150,3,17,2
3998,-13,-2,-10,11,3291,233,251,115,1051,0,21,1
3183,30,10,150,-4,5464,204,197,144,2331,2,22,1
2161,279,17,285,144,1443,94,187,192,284,3,2,4
2850,217,16,132,33,3559,245,212,133,2129,2,22,2
3388,135,2,127,51,1167,216,219,147,1983,0,29,1
2581,283,12,156,5,4329,121,234,162,843,2,32,2
3351,154,26,20,112,5379,233,240,113,3193,0,15,1
3997,-14,-2,19,129,3300,234,250,114,719,0,21,1
2289,263,21,197,151,1219,185,195,212,1786,3,2,6
2443,270,12,435,40,1740,162,234,177,693,2,32,2
2394,381,28,50,248,1397,148,229,169,370,3,19,3
2667,161,16,364,6,2211,254,213,127,2505,0,28,2
3303,77,19,461,61,560,183,246,141,2095,2,22,1
2812,158,12,182,140,298,244,246,100,288,2,29,5
2831,284,15,249,19,1608,175,234,150,644,2,32,2
2602,214,15,96,5,3268,180,233,167,1118,2,12,2
2162,267,22,193,-1,828,196,192,191,245,3,2,4
2074,262,28,50,50,1442,188,194,210,588,3,9,6
2663,89,15,341,-6,896,239,220,103,6043,0,28,2
2819,165,10,156,152,303,252,243,117,244,0,2,5
2424,272,12,372,21,246,165,238,164,303,2,32,2
3987,-15,-3,-22,12,3297,233,249,115,1021,0,21,1
3177,128,4,504,-7,1586,204,230,187,2841,2,37,7
3257,88,14,143,85,441,183,242,126,1924,2,22,1
2691,122,24,83,41,3282,184,210,236,518,2,22,3
2936,38,20,-6,-8,665,183,212,132,1157,2,30,2
2693,188,26,139,134,3490,261,189,100,26,0,29,5
2324,315,5,-49,-28,673,224,226,156,1267,3,22,3
